Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1_1,Internal,Alert types,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Build,Chipset,GPU,Models,NFC,Charging,SAR,5G,Triple,Dual,Features_1,Performance,Display,Camera,Loudspeaker_1,Battery life,Quad,Audio quality,Triple_1,Keyboard,Languages
b'samsung',b'Samsung U800 Soul b',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-soulb.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',"b'2008, May. Released 2008, July'",b'Discontinued',b'111 x 46 x 9.9 mm (4.37 x 1.81 x 0.39 in)',b'90.4 g (3.17 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.0 inches, 12.4 cm2 (~24.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~200 ppi density)'","b'microSD, up to 8 GB (dedicated slot)'","b'1000 entries, Photo call'","b'30 dialed, 30 received, 30 missed calls'",b'3.15 MP',b'LED flash',b'QCIF@15fps',b'CIF videocall camera',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, HTML'",b'Yes + downloadable',"b'Yes, MIDP 2.0'","b'MP3/AAC/eACC+/WMA player Predictive text input Document viewer (Word, Excel, PowerPoint, PDF) Organizer'",b'Removable Li-Ion battery',b'Up to 400 h',b'Up to 3 h 20 min',,"b'Soul Gray, Platinium Silver, Metallic Black, Soul Pink, Amethyst Violet, Soul Red'",b'About 100 EUR',,,,b'1 GB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.77 W/kg (head)',,,,,,,,,,,,,,,,,,,,b'Voice 65dB / Noise 65dB / Ring 75dB',,,b'Noise -86.2dB / Crosstalk -83.3dB',,,
b'samsung',b'Samsung L870',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-l870.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',"b'2008, April. Released 2008, December'",b'Discontinued',b'103.5 x 50.5 x 13.5 mm (4.07 x 1.99 x 0.53 in)',b'120 g (4.23 oz)',b'Mini-SIM',"b'TFT, 16M'","b'2.4 inches, 17.8 cm2 (~34.1% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~167 ppi density)'","b'microSD, up to 8 GB (dedicated slot)'",,,"b'3.15 MP, AF'",,b'Yes',b'Yes',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',,"b'WAP 2.0/xHTML, HTML (Safari browser), RSS reader'",,,"b'WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Document viewer (Word, Excel, PowerPoint, PDF) Business card scanner Voice memo'",b'Removable Li-Ion 1000 mAh battery',b'Up to 222 h',b'Up to 3 h 50 min',,b'Black',b'About 130 EUR',,,,b'100 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.36 W/kg (head)',"b'Symbian 9.3, Series 60 rel. 3.2'",b'32-bit STMicroelectronics Nomadik STn8815P14',,,,,,,,,,b'0.41 W/kg (head) \xc2\xa0 \xc2\xa0 1.04 W/kg (body)',,,,,,,,,,,,,,
b'samsung',b'Samsung M620',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-m620.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,"b'2008, April. Released 2008, July'",b'Discontinued',b'98 x 46.9 x 16.9 mm (3.86 x 1.85 x 0.67 in)',b'81 g (2.86 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'1.9 inches, 11.4 cm2 (~24.7% screen-to-body ratio)'",b'128 x 160 pixels (~108 ppi density)',"b'microSD, up to 2 GB (dedicated slot)'",b'1000 entries',"b'30 dialed, 30 received, 30 missed calls'",b'VGA',,b'Yes',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'No',b'Dedicated music key',b'Up to 400 h',b'Up to 3 h 20 min',,"b'Silver, Black'",b'About 70 EUR',b'Class 10',b'No',b'Removable Li-Ion 800 mAh battery',b'20 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.44 W/kg (head)',,,,,,,,,,,,b'0.74 W/kg (head) \xc2\xa0 \xc2\xa0 0.59 W/kg (body)',,,,,,,,,,,,,,
b'samsung',b'Samsung Impact sf',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-impact-sf.jpg',b'GSM',b'GSM 900 / 1800',,,"b'2008, June. Released 2008'",b'Discontinued',b'89.9 x 46 x 18.7 mm (3.54 x 1.81 x 0.74 in)',b'',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.77 inches, 9.9 cm2 (~23.8% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',b'No',b'Yes',"b'30 dialed, 30 received, 30 missed calls'",,,,,,b'Yes',b'No',b'No',b'No',b'No',"b'FM radio, recording'",b'2.0',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'No',b'Changeable Front Cover Predictive text input Organizer',,,,b'Black',,b'Class 10',b'No',b'Removable battery',b'4 MB',b'Vibration; Downloadable polyphonic ringtones',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung Impact b',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-impact-b.jpg',b'GSM',b'GSM 900 / 1800',,,"b'2008, June. Released 2008'",b'Discontinued',b'105 x 44.5 x 14 mm (4.13 x 1.75 x 0.55 in)',b'78.5 g (2.82 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.77 inches, 9.9 cm2 (~21.1% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',b'No',"b'Yes, up to 500 entries'","b'30 dialed, 30 received, 30 missed calls'",,,,,,b'Yes',b'No',b'No',b'Market dependent',b'No',"b'FM radio, recording'",b'2.0',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'No',b'Predictive text input Organizer',b'Up to 250 h',b'Up to 2 h 30 min',,b'Black',,b'Class 10',b'No',b'Removable Li-Ion 800 mAh battery',b'4 MB',b'Vibration; Downloadable polyphonic ringtones',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung B300',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-b300-new.jpg',b'GSM',b'GSM 900 / 1800',,,"b'2008, June. Released 2008, July'",b'Discontinued',b'87 x 45 x 19 mm (3.43 x 1.77 x 0.75 in)',b'78 g (2.75 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.52 inches, 7.5 cm2 (~19.0% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~119 ppi density)'",b'No',b'500 entries',"b'30 dialed, 30 received, 30 missed calls'",,,,,,b'Yes',b'No',b'No',b'No',b'No',b'FM radio',b'Proprietary',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'No',b'MP3 player Organizer Predictive text input',b'Up to 200 h',b'Up to 3 h',,b'Blue',b'About 80 EUR',b'Class 10',b'No',b'Removable Li-Ion 800 mAh battery',b'2 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.73 W/kg (head)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung Impact',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-impact.jpg',b'GSM',b'GSM 900 / 1800',,,"b'2008, June. Released 2008'",b'Discontinued',b'95 x 47 x 17.5 mm (3.74 x 1.85 x 0.69 in)',b'',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.77 inches, 9.9 cm2 (~22.1% screen-to-body ratio)'",b'128 x 160 pixels (~116 ppi density)',b'microSD (dedicated slot)',"b'1000 entries, Photo call'","b'30 dialed, 30 received, 30 missed calls'",,,,,,b'Yes',b'Yes',b'No',b'No',b'No',"b'FM radio, recording'",b'2.0',b'',"b'SMS, MMS'",b'WAP 2.0/xHTML',b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'No',b'MP3 player MP4/3gp player Predictive text input Organizer',,,,b'Black',b'About 120 EUR',b'Class 10',b'No',b'Removable battery',b'20 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung D780',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-d780.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',,,"b'2008, April. Released 2008, June'",b'Discontinued',b'115 x 49.6 x 15.7 mm (4.53 x 1.95 x 0.62 in)',b'108.5 g (3.81 oz)',b'Dual SIM (Mini-SIM)',"b'TFT, 256K colors'","b'2.1 inches, 13.7 cm2 (~23.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~190 ppi density)'","b'microSD, up to 2 GB (dedicated slot)'","b'1000 entries, Photocall'","b'30 received, dialed and missed calls'",b'2 MP',,b'Yes',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',b'Stereo FM radio',b'2.0',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'No',"b'MP3/AAC+/MP4 player Document viewer (Word, Excel, PowerPoint, PDF) Voice memo'",b'Up to 250 h',b'Up to 3 h',,"b'Dark Silver, Mirror Silver, Gold'",b'About 110 EUR',b'Class 10',b'Class 10',b'Removable Li-Ion 1200 mAh battery',b'32 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.78 W/kg (head)',,,,,,,,,,,,,,,,,,,,b'Voice 74dB / Noise 66dB / Ring 77dB',,,b'Noise -86.9dB / Crosstalk -88.3dB',,,
b'samsung',b'Samsung V820L',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-v820l.jpg',b'GSM / UMTS',b'GSM 850 / 900 / 1800 / 1900',b'UMTS 2100',"b'Yes, 384 kbps'",b'2008. Released 2008',b'Discontinued',b'103 x 51 x 18 mm (4.06 x 2.01 x 0.71 in)',b'103 g (3.63 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~39.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",b'microSD (dedicated slot)',"b'1000 entries, Photocall'","b'30 dialed, 30 received, 30 missed calls'","b'2 MP, AF'",b'LED flash',b'Yes',b'Yes',b'',b'No',b'No',b'No',b'Yes',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'',"b'Yes, MIDP 2.0'","b'Second external display TFT, 65K, 0.8 inch (80 x 64 pixels)'",b'T-DMB TV receiver Video Streaming TV-out MP3/AAC/AAC player Predictive text input Organizer',b'Up to 250 h',b'Up to 4 h',,b'Black',,,,b'Removable battery',b'28 MB',,,,b'0.39 W/kg (head)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung F110',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-f110.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,"b'2008, March. Released 2008, May'",b'Discontinued',b'101.5 x 45 x 14.5 mm (4.00 x 1.77 x 0.57 in)',b'80 g (2.82 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.0 inches, 12.6 cm2 (~27.6% screen-to-body ratio)'",b'176 x 220 pixels (~141 ppi density)',b'No',"b'1000 entries, Photo call'","b'30 dialed, 30 received, 30 missed calls'",b'2 MP',,b'Yes',,,b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',b'Stereo FM radio',b'2.0',b'',"b'SMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes',b'No',b'No',b'MP3/AAC/eACC/WMA player Predictive text input Photo editor Organizer',b'Up to 250 h',b'Up to 2 h 30 min',,b'Black',b'About 120 EUR',b'Yes',b'Yes',b'Removable Li-Ion 800 mAh battery',b'1 GB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.51 W/kg (head)',,,,,,,,,,,,b'0.48 W/kg (head) \xc2\xa0 \xc2\xa0 1.35 W/kg (body)',,,,,,,,b'Voice 68dB / Noise 65dB / Ring 73dB',,,b'Noise -89.1dB / Crosstalk -88.8dB',,,
b'samsung',b'Samsung G400 Soul',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-g400.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 7.2/0.384 Mbps',"b'2008, March. Released 2008, September'",b'Discontinued',b'102.8 x 51.5 x 15.2 mm (4.05 x 2.03 x 0.60 in)',b'107.8 g (3.77 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.2 inches, 15.0 cm2 (~28.3% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'microSD (dedicated slot)',"b'Yes, Photocall'","b'30 dialed, 30 received, 30 missed calls'","b'5 MP, AF'",b'LED flash',b'320p',b'Videocall camera',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, HTML(NetFront 3.4), RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'","b'External touchscreen display TFT, 256K colors (240 x 320 pixels), 2.2 inches'",b'MP3/AAC/eACC+/WMA player Photo editor Organizer Predictive text input',,,,b'Silver',b'About 120 EUR',,,b'Removable Li-Ion battery',b'120 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.30 W/kg (head)',,,,,,,,,,,,b'0.20 W/kg (head) \xc2\xa0 \xc2\xa0 0.51 W/kg (body)',,,,,,,,b'Voice 69dB / Noise 73dB / Ring 84dB',,,b'Noise -93.2dB / Crosstalk -97.4dB',,,
b'samsung',b'Samsung U900 Soul',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-soul.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 7.2/0.384 Mbps',"b'2008, February. Released 2008, April'",b'Discontinued',b'105.9 x 49.5 x 12.9 (15.9-U900T) mm',b'112 g (3.95 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~28.6% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'microSD (dedicated slot)',"b'1000 entries, Photo call'","b'30 dialed, 30 received, 30 missed calls'","b'5 MP, AF'",b'LED flash',b'320p',b'Yes',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, HTML, RSS feeds'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'HSDPA 850 / 2100 - U900T',b'Navigation panel',b'Up to 407 h',b'Up to 6 h 25 min',,"b'Silver, Pink'",b'About 120 EUR',,,b'Removable Li-Ion 880 mAh battery',b'128 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.69 W/kg (head)',,,,,,,,,,,,b'0.24 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',,,,,,,,b'Voice 69dB / Noise 66dB / Ring 71dB',,,b'Noise -84.6dB / Crosstalk -82.9dB',,,
b'samsung',b'Samsung L810v Steel',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-steel.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA',"b'2008, May. Released 2008, July'",b'Discontinued',b'104.2 x 48.9 x 14.2 mm (4.10 x 1.93 x 0.56 in)',b'109 g (3.84 oz)',b'Mini-SIM',"b'TFT, 16M colors'","b'2.2 inches, 15.0 cm2 (~29.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~182 ppi density)'",b'microSD (dedicated slot)',"b'1000 entries, Photo call'","b'30 dialed, 30 received, 30 missed calls'","b'3.15 MP, AF'",b'LED flash',b'320p',b'Videocall camera',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email'","b'WAP 2.0/xHTML, HTML'",b'Yes + downloadable',"b'Yes, MIDP 2.0'",b'MP3/AAC/eACC+/WMA player Predictive text input Photo editor Organizer',b'Removable Li-Ion 880 mAh battery',b'Up to 570 h',b'Up to 4 h 50 min',,b'Silver',b'About 130 EUR',,,,,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.79 W/kg (head)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung F480',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-f480.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 7.2/0.384 Mbps',"b'2008, February. Released 2008, May'",b'Discontinued',b'98.4 x 55 x 11.6 mm (3.87 x 2.17 x 0.46 in)',b'100.6 g (3.56 oz)',b'Mini-SIM',"b'TFT capacitive touchscreen, 256K colors'","b'2.8 inches, 24.3 cm2 (~44.9% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~143 ppi density)'","b'microSD, up to 8 GB (dedicated slot)'","b'1000 entries, Photocall'","b'30 dialed, 30 received, 30 missed calls'","b'5 MP, AF'",b'LED flash',b'320p',b'VGA videocall camera',b'',b'Yes',b'No',b'No',"b'2.0, A2DP'",b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, EMS, MMS, Email, Instant Messaging'","b'WAP 2.0/xHTML, HTML'",b'Yes',"b'Yes, MIDP 2.0'",b'GSM 850 / 900 / 1800 / 1900 - TouchWiz',b'HSDPA 850 / 2100 - F480T',b'Up to 250 h',b'Up to 3 h',,b'Black',b'About 140 EUR',,,b'Removable Li-Ion 1000 mAh battery',b'232 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.90 W/kg (head)',,,,,,,,,,,,b'1.20 W/kg (head) \xc2\xa0 \xc2\xa0 0.41 W/kg (body)',,,,,,,,b'Voice 66dB / Noise 66dB / Ring 75dB',,,,,,
b'samsung',b'Samsung G810',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-g810.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008, April'",b'Discontinued',b'103 x 52.9 x 17.9 mm (4.06 x 2.08 x 0.70 in)',b'139 g (4.90 oz)',b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~38.4% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",b'microSD (dedicated slot)',,,"b'5 MP, AF, 3x optical zoom'",b'Xenon flash',b'480p',b'Yes',b'',b'Yes',b'Yes',b'Wi-Fi 802.11 b/g',"b'2.0, A2DP'",b'Yes',b'Stereo FM radio',b'2.0',b'',,"b'WAP 2.0/xHTML, HTML, RSS reader'",,,"b'Navigon GPS navigation software WMV/RV/MP4/3GP player MP3/WMA/WAV/RA/AAC/M4A player Predictive text input Bluetooth printing Document viewer (Word, Excel, PowerPoint, PDF) Voice memo TV-out'",b'Removable Li-Ion 1200 mAh battery',b'Up to 400 h',b'Up to 6 h 30 min',,b'Titan Grey',b'About 110 EUR',,,,b'130 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.20 W/kg (head)',"b'Symbian 9.2, Series 60 rel. 3.0'",b'330 MHz ARM 1136',,,,,b'TI OMAP 2430',b'PowerVR MBX',,,,b'0.16 W/kg (head) \xc2\xa0 \xc2\xa0 0.33 W/kg (body)',,,,,,,,,,,b'Noise -86.7dB / Crosstalk -83.2dB',,,
b'samsung',b'Samsung M310',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-m310.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',,,"b'2008, May. Released 2008, October'",b'Discontinued',b'87 x 45 x 20 mm (3.43 x 1.77 x 0.79 in)',b'87 g (3.07 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.7 inches, 9.1 cm2 (~23.2% screen-to-body ratio)'",b'128 x 160 pixels (~121 ppi density)',b'No',"b'500 entries, Photocall'","b'30 dialed, received, missed calls'",b'VGA',,b'No',,,b'Yes',b'No',b'No',b'Yes',b'No',"b'Stereo FM radio, RDS'",b'Proprietary',b'',b'SMS',b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'Second external monochrome 1-inch display',b'No',b'Up to 300 h',b'Up to 3 h',,b'Black',b'About 80 EUR',b'Class 10',b'No',b'Removable Li-Ion battery',,"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.38 W/kg (head)',,,,,,,,,,,,b'0.65 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',,,,,,,,,,,,,,
b'samsung',b'Samsung B200',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-b200.jpg',b'GSM',b'GSM 900 / 1800',,,"b'2008, April. Released 2008, September'",b'Discontinued',b'104 x 44.5 x 16 mm (4.09 x 1.75 x 0.63 in)',b'',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.52 inches, 7.5 cm2 (~16.1% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~119 ppi density)'",b'No',b'500 entries',"b'30 dialed, 30 received, 30 missed calls'",,,,,,b'Yes',b'No',b'No',b'No',b'No',"b'FM radio, recording'",b'Proprietary',b'',"b'SMS, EMS, MMS'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'",b'No',b'MP3 player Mobile Tracker Organizer Predictive text input',,,,b'Silver',b'About 120 EUR',b'Class 10',b'No',b'Removable Li-Ion 1000 mAh battery',b'2 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.67 W/kg (head)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung B110',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-b110.jpg',b'GSM',b'GSM 900 / 1800',,,"b'2008, April. Released 2008, May'",b'Discontinued',b'103.5 x 45 x 15 mm (4.07 x 1.77 x 0.59 in)',b'69 g (2.43 oz)',b'Mini-SIM',"b'CSTN, 65K colors'","b'1.52 inches, 7.5 cm2 (~16.0% screen-to-body ratio)'","b'128 x 128 pixels, 1:1 ratio (~119 ppi density)'",b'No',b'100 entries',"b'30 dialed, 30 received, 30 missed calls'",,,,,,b'Yes',b'No',b'No',b'No',b'No',b'No',b'Proprietary',b'',"b'SMS, EMS'",b'WAP 2.0/xHTML',b'Yes',b'No',b'GSM 850 / 1900 - American version',b'No',b'Up to 200 h',b'Up to 3 h',,b'Black',b'About 110 EUR',b'Class 10',b'No',b'Removable Li-Ion 800 mAh battery',b'600 KB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.80 W/kg (head)',,,,,,,,,,,,,,,,,,,,,,,,,,
b'samsung',b'Samsung A827 Access',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-a827.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900',b'HSPA 3.6/0.384 Mbps',"b'2008, April'",b'Discontinued',b'114 x 58 x 12 mm (4.49 x 2.28 x 0.47 in)',b'98 g (3.46 oz)',b'Mini-SIM',"b'TFT, 65K colors'","b'2.3 inches, 16.4 cm2 (~24.8% screen-to-body ratio)'","b'320 x 240 pixels, 4:3 ratio (~174 ppi density)'","b'microSD, up to 2 GB (dedicated slot)'","b'1000 entries, Photocall'","b'30 dialed, received, missed calls'",b'1.3 MP',,b'Yes',,,b'No',b'No',b'No',"b'2.0, A2DP'",b'No',b'No',b'Proprietary',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'5  + Downloadable',"b'Yes, MIDP 2.0'",b'Downloadable wallpapers and tones',b'No',b'Up to 400 h',b'Up to 4 h',,b'Black',b'About 70 EUR',,,b'Removable Li-Ion 1300 mAh battery',b'100 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,,,b'0.98 W/kg (head) \xc2\xa0 \xc2\xa0 0.49 W/kg (body)',,,,,,,,,,,,,,
b'samsung',b'Samsung P960',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-p960.jpg',b'GSM / HSPA',b'GSM 900 / 1800 / 1900',b'HSDPA 2100',b'HSPA 3.6/0.384 Mbps',"b'2008, February. Released 2008'",b'Discontinued',b'102 x 53 x 16.7 mm (4.02 x 2.09 x 0.66 in)',b'',b'Mini-SIM',"b'TFT, 256K colors'","b'2.6 inches, 20.9 cm2 (~38.7% screen-to-body ratio)'","b'240 x 320 pixels, 4:3 ratio (~154 ppi density)'",b'microSD (dedicated slot)',b'Yes',"b'30 dialed, 30 received, 30 missed calls'",b'3.15 MP',b'LED flash',b'Yes',b'CIF videocall camera',b'',b'No',b'No',b'No',b'2.0',b'No',"b'Stereo FM radio, RDS'",b'2.0',b'',"b'SMS, MMS, Email'",b'WAP 2.0/xHTML',b'Yes',"b'Yes, MIDP 2.0'","b'DVB-H TV broadcast receiver (DVB-CBMS & OMA-BCAST) TV-out MP3/AAC/AAC player Predictive text input Document viewer (Word, Excel, PowerPoint, PDF) Organizer'",b'Removable Li-Ion 1200 mAh battery',,,,b'Onyx Black',b'About 150 EUR',,,,b'90 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,b'0.42 W/kg (head)',,,,,,,,,,,,b'0.16 W/kg (head) \xc2\xa0 \xc2\xa0 0.36 W/kg (body)',,,,,,,,,,,,,,
b'samsung',b'Samsung P220',b'https://cdn2.gsmarena.com/vv/bigpic/samsung-p220.jpg',b'GSM',b'GSM 900 / 1800 / 1900',,,"b'2008, April. Released 2008, May'",b'Discontinued',b'106 x 43.9 x 15.9 mm (4.17 x 1.73 x 0.63 in)',b'78 g (2.75 oz)',b'Mini-SIM',"b'OLED, 65K colors'","b'1.9 inches, 11.4 cm2 (~24.4% screen-to-body ratio)'",b'128 x 160 pixels (~108 ppi density)',b'microSD (dedicated slot)',"b'1000 entries, Photo call'","b'20 dialed, 20 received, 20 missed calls'",b'1.3 MP',,b'Yes',,,b'Yes',b'No',"b'Wi-Fi 802.11 b/g, UMA'","b'2.0, A2DP'",b'No',b'No',b'2.0',b'',"b'SMS, EMS, MMS, Email'",b'WAP 2.0/xHTML',b'5 + downloadable',"b'Yes, MIDP 2.0'","b'downloadable wallpapers, themes'",b'No',b'Up to 450 h',b'Up to 7 h 30 min',,b'Black',,b'Class 10',b'Class 10',b'Removable Li-Ion 960 mAh battery',b'12 MB',"b'Vibration; Downloadable polyphonic, MP3 ringtones'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
